1455214218.713445902,388.330780
1455214218.729630947,388.209808
1455214218.746810913,388.240051
Timestamp,Depth
1455214218.764056921,388.300537
1455214218.782943964,388.270294
1455214218.799865007,388.270294
Timestamp,Depth
1455214218.815798044,388.270294
1455214218.831669092,388.361023
1455214218.847107887,388.240051
Timestamp,Depth
1455214218.865642071,388.361023
1455214218.882797956,388.300537
1455214218.898216009,388.361023
Timestamp,Depth
1455214218.913590908,388.240051
1455214218.929471970,388.240051
1455214218.946809053,388.391266
Timestamp,Depth
1455214218.962290049,388.270294
1455214218.978427887,388.240051
1455214218.994290113,388.240051
Timestamp,Depth
1455214219.010493040,388.270294
1455214219.026602983,388.361023
1455214219.041815042,388.361023
1455214219.057092905,388.300537
Timestamp,Depth
1455214219.073492050,388.361023
1455214219.089090109,388.240051
1455214219.104460001,388.300537
Timestamp,Depth
1455214219.129544020,388.270294
1455214219.146547079,388.270294
Timestamp,Depth
1455214219.163122892,388.361023
1455214219.179306030,388.240051
1455214219.195173025,388.361023
Timestamp,Depth
1455214219.211939096,388.330780
1455214219.228252888,388.361023
1455214219.244641066,388.391266
Timestamp,Depth
1455214219.260421038,388.300537
1455214219.277090073,388.330780
1455214219.292733908,388.330780
1455214219.308273077,388.270294
Timestamp,Depth
1455214219.325294971,388.240051
1455214219.342250109,388.391266
1455214219.357440948,388.240051
Timestamp,Depth
1455214219.376333952,388.330780
1455214219.392963886,388.361023
1455214219.409699917,388.361023
Timestamp,Depth
1455214219.426131010,388.361023
1455214219.441936016,388.270294
1455214219.457061052,388.240051
Timestamp,Depth
1455214219.472757101,388.361023
1455214219.488373041,388.240051
1455214219.503554106,388.240051
Timestamp,Depth
1455214219.520158052,388.240051
1455214219.537353039,388.270294
1455214219.555460930,388.361023
Timestamp,Depth
1455214219.571767092,388.361023
1455214219.588799953,388.330780
1455214219.604171038,388.240051
Timestamp,Depth
1455214219.620986938,388.300537
1455214219.637032986,388.179565
1455214219.655117989,388.270294
Timestamp,Depth
1455214219.671600103,388.300537
1455214219.687237024,388.240051
1455214219.702450991,388.209808
Timestamp,Depth
1455214219.719096899,388.240051
1455214219.735250950,388.270294
1455214219.750677109,388.300537
Timestamp,Depth
1455214219.766936064,388.270294
1455214219.782747984,388.240051
1455214219.800314903,388.240051
Timestamp,Depth
1455214219.817410946,388.361023
1455214219.834111929,388.361023
1455214219.850147963,388.209808
Timestamp,Depth
1455214219.867227077,388.300537
1455214219.884823084,388.240051
1455214219.900106907,388.330780
Timestamp,Depth
1455214219.915891886,388.270294
1455214219.932336092,388.270294
1455214219.947753906,388.209808
Timestamp,Depth
1455214219.964399099,388.330780
1455214219.980987072,388.240051
1455214219.997165918,388.270294
Timestamp,Depth
1455214220.012593031,388.330780
1455214220.028592110,388.240051
1455214220.045581102,388.330780
Timestamp,Depth
1455214220.062160969,388.361023
1455214220.078183889,388.270294
1455214220.094252110,388.270294
Timestamp,Depth
1455214220.112876892,388.300537
1455214220.128577948,388.330780
1455214220.143851042,388.209808
Timestamp,Depth
1455214220.159127951,388.330780
1455214220.175196886,388.270294
1455214220.190841913,388.300537
1455214220.207339048,388.270294
Timestamp,Depth
1455214220.224023104,388.270294
1455214220.242418051,388.270294
Timestamp,Depth
1455214220.259133101,388.240051
1455214220.279037952,388.330780
1455214220.294481039,388.270294
Timestamp,Depth
1455214220.311978102,388.240051
1455214220.328125000,388.240051
1455214220.344655991,388.330780
Timestamp,Depth
1455214220.360105038,388.240051
1455214220.376888990,388.240051
1455214220.392308950,388.149323
1455214220.407577991,388.330780
Timestamp,Depth
1455214220.423387051,388.330780
1455214220.440397978,388.330780
1455214220.456213951,388.300537
Timestamp,Depth
1455214220.471927881,388.240051
1455214220.487363100,388.149323
1455214220.502662897,388.179565
Timestamp,Depth
1455214220.520164013,388.300537
1455214220.537231922,388.300537
1455214220.553684950,388.240051
Timestamp,Depth
1455214220.569052935,388.300537
1455214220.584871054,388.300537
1455214220.600414038,388.270294
Timestamp,Depth
1455214220.617260933,388.240051
1455214220.633497953,388.270294
1455214220.649123907,388.209808
Timestamp,Depth
1455214220.664891005,388.300537
1455214220.680438995,388.300537
1455214220.697024107,388.209808
Timestamp,Depth
1455214220.713068008,388.240051
1455214220.733777046,388.179565
1455214220.749991894,388.209808
Timestamp,Depth
1455214220.765772104,388.240051
1455214220.782706022,388.300537
1455214220.799717903,388.179565
Timestamp,Depth
1455214220.815928936,388.270294
1455214220.831386089,388.240051
1455214220.846560001,388.300537
Timestamp,Depth
1455214220.862888098,388.240051
1455214220.878683090,388.270294
1455214220.894028902,388.240051
Timestamp,Depth
1455214220.909353018,388.270294
1455214220.925924063,388.240051
1455214220.943237066,388.270294
Timestamp,Depth
1455214220.959372044,388.240051
1455214220.975693941,388.240051
1455214220.992108107,388.330780
Timestamp,Depth
1455214221.008636951,388.270294
1455214221.024756908,388.240051
1455214221.041282892,388.240051
1455214221.056926966,388.240051
Timestamp,Depth
1455214221.073076010,388.209808
1455214221.088639021,388.270294
1455214221.104285002,388.240051
Timestamp,Depth
1455214221.119359970,388.330780
1455214221.135370970,388.240051
1455214221.150527954,388.270294
Timestamp,Depth
1455214221.164994001,388.240051
1455214221.179126024,388.209808
1455214221.193990946,388.300537
Timestamp,Depth
1455214221.209095001,388.300537
1455214221.230859995,388.270294
1455214221.247040033,388.270294
Timestamp,Depth
1455214221.263820887,388.179565
1455214221.281877995,388.300537
1455214221.298619032,388.270294
Timestamp,Depth
1455214221.317089081,388.240051
1455214221.332767010,388.240051
1455214221.348089933,388.270294
Timestamp,Depth
1455214221.364706039,388.209808
1455214221.381784916,388.270294
1455214221.397027016,388.209808
Timestamp,Depth
1455214221.414025068,388.270294
1455214221.430075884,388.240051
1455214221.447356939,388.240051
Timestamp,Depth
1455214221.463207006,388.270294
1455214221.479180098,388.240051
1455214221.496690989,388.240051
Timestamp,Depth
1455214221.513657093,388.240051
1455214221.530061007,388.270294
1455214221.547136068,388.179565
Timestamp,Depth
1455214221.563146114,388.209808
1455214221.578766108,388.270294
1455214221.595407009,388.240051
1455214221.610789061,388.270294
Timestamp,Depth
1455214221.626663923,388.270294
1455214221.642575979,388.209808
Timestamp,Depth
1455214221.658857107,388.270294
1455214221.676903963,388.179565
1455214221.693394899,388.209808
Timestamp,Depth
1455214221.709316015,388.240051
1455214221.727271080,388.240051
1455214221.742933035,388.300537
1455214221.758275032,388.209808
Timestamp,Depth
1455214221.774188042,388.240051
1455214221.790080070,388.330780
1455214221.806106091,388.209808
Timestamp,Depth
1455214221.821854115,388.240051
1455214221.837450027,388.209808
1455214221.852814913,388.240051
Timestamp,Depth
1455214221.867409945,388.330780
1455214221.883410931,388.240051
1455214221.899878979,388.270294
Timestamp,Depth
1455214221.916698933,388.209808
1455214221.935359955,388.240051
1455214221.950599909,388.270294
Timestamp,Depth
1455214221.966028929,388.240051
1455214221.981961966,388.149323
1455214221.997729063,388.240051
Timestamp,Depth
1455214222.015089035,388.209808
1455214222.031900883,388.240051
1455214222.048414946,388.240051
Timestamp,Depth
1455214222.065665007,388.240051
1455214222.081722021,388.270294
1455214222.098031044,388.240051
Timestamp,Depth
1455214222.113874912,388.270294
1455214222.129421949,388.179565
1455214222.145066977,388.149323
Timestamp,Depth
1455214222.160204887,388.179565
1455214222.176479101,388.240051
1455214222.192344904,388.270294
1455214222.207473040,388.240051
Timestamp,Depth
1455214222.222369909,388.240051
1455214222.239419937,388.300537
1455214222.255904913,388.391266
Timestamp,Depth
1455214222.271157980,388.149323
1455214222.286900043,388.209808
1455214222.302566051,388.179565
Timestamp,Depth
1455214222.319143057,388.209808
1455214222.335216999,388.240051
1455214222.351655960,388.240051
Timestamp,Depth
1455214222.367115021,388.240051
1455214222.385135889,388.240051
1455214222.400724888,388.330780
Timestamp,Depth
1455214222.415677071,388.240051
1455214222.431124926,388.149323
1455214222.446491003,388.270294
Timestamp,Depth
1455214222.463053942,388.240051
1455214222.479079962,388.300537
1455214222.494659901,388.240051
Timestamp,Depth
1455214222.511205912,388.179565
1455214222.528707027,388.209808
1455214222.545129061,388.240051
Timestamp,Depth
1455214222.561456919,388.240051
1455214222.578918934,388.240051
1455214222.596766949,388.209808
Timestamp,Depth
1455214222.612339973,388.149323
1455214222.629549026,388.179565
1455214222.645667076,388.240051
Timestamp,Depth
1455214222.660871983,388.209808
1455214222.678414106,388.209808
1455214222.696444988,388.300537
Timestamp,Depth
1455214222.711954117,388.240051
1455214222.727833033,388.240051
1455214222.743722916,388.240051
Timestamp,Depth
1455214222.758809090,388.270294
1455214222.774687052,388.240051
1455214222.790091991,388.270294
1455214222.805294991,388.240051
Timestamp,Depth
1455214222.823851109,388.209808
1455214222.839370012,388.270294
1455214222.855107069,388.270294
Timestamp,Depth
1455214222.870680094,388.209808
1455214222.886271000,388.240051
1455214222.903853893,388.361023
Timestamp,Depth
1455214222.920337915,388.240051
1455214222.937561989,388.240051
1455214222.953788042,388.240051
Timestamp,Depth
1455214222.970374107,388.149323
1455214222.986668110,388.240051
1455214223.001924038,388.270294
Timestamp,Depth
1455214223.018958092,388.240051
1455214223.034632921,388.209808
1455214223.049937963,388.300537
Timestamp,Depth
1455214223.067084074,388.300537
1455214223.082520962,388.361023
1455214223.097948074,388.240051
Timestamp,Depth
1455214223.113152981,388.270294
1455214223.128124952,388.240051
1455214223.143764019,388.270294
Timestamp,Depth
1455214223.158984900,388.179565
1455214223.174532890,388.361023
1455214223.190203905,388.270294
1455214223.206473112,388.209808
Timestamp,Depth
1455214223.224594116,388.240051
1455214223.241307020,388.179565
1455214223.256350040,388.240051
Timestamp,Depth
1455214223.271950006,388.209808
1455214223.288556099,388.240051
1455214223.305643082,388.300537
Timestamp,Depth
1455214223.320712090,388.179565
1455214223.336363077,388.270294
1455214223.351886988,388.149323
Timestamp,Depth
1455214223.369083881,388.240051
1455214223.384912968,388.330780
1455214223.400130033,388.240051
Timestamp,Depth
1455214223.415393114,388.270294
1455214223.432429075,388.240051
1455214223.449420929,388.179565
1455214223.465728045,388.240051
1455214223.481113911,388.270294
1455214223.497420073,388.270294
Timestamp,Depth
1455214223.513597965,388.330780
1455214223.529700041,388.270294
1455214223.545140982,388.240051
Timestamp,Depth
1455214223.560328960,388.209808
1455214223.577435970,388.270294
1455214223.593655109,388.270294
Timestamp,Depth
1455214223.609266043,388.300537
1455214223.625813961,388.270294
1455214223.642802000,388.330780
Timestamp,Depth
1455214223.658581972,388.270294
1455214223.676052094,388.240051
1455214223.691495895,388.240051
1455214223.707070112,388.240051
Timestamp,Depth
1455214223.722172976,388.270294
1455214223.738291025,388.270294
1455214223.753874063,388.209808
Timestamp,Depth
1455214223.769714117,388.240051
1455214223.785521030,388.270294
1455214223.800966978,388.330780
Timestamp,Depth
1455214223.816662073,388.361023
1455214223.834384918,388.270294
1455214223.849894047,388.330780
Timestamp,Depth
1455214223.866600037,388.391266
1455214223.883728981,388.300537
1455214223.900755882,388.330780
Timestamp,Depth
1455214223.916268110,388.240051
1455214223.931972980,388.179565
1455214223.947494984,388.240051
Timestamp,Depth
1455214223.962804079,388.240051
1455214223.981537104,388.270294
1455214223.996968031,388.209808
Timestamp,Depth
1455214224.013719082,388.179565
1455214224.030206919,388.300537
1455214224.045841932,388.300537
Timestamp,Depth
1455214224.061763048,388.240051
1455214224.077507019,388.361023
1455214224.093592882,388.240051
1455214224.108922958,388.240051
Timestamp,Depth
1455214224.124902964,388.209808
1455214224.141297102,388.240051
1455214224.157006979,388.270294
Timestamp,Depth
1455214224.173353910,388.300537
1455214224.189122915,388.270294
1455214224.204509974,388.270294
Timestamp,Depth
1455214224.220567942,388.300537
1455214224.236778021,388.300537
1455214224.254214048,388.361023
Timestamp,Depth
1455214224.272789001,388.240051
1455214224.290759087,388.330780
1455214224.306997061,388.330780
Timestamp,Depth
1455214224.323061943,388.240051
1455214224.338701963,388.361023
1455214224.354352951,388.300537
Timestamp,Depth
1455214224.371876001,388.361023
1455214224.390621901,388.240051
1455214224.406826019,388.270294
Timestamp,Depth
1455214224.422267914,388.300537
1455214224.438318014,388.330780
1455214224.454730988,388.240051
Timestamp,Depth
1455214224.471884012,388.330780
1455214224.490691900,388.270294
1455214224.507713079,388.361023
Timestamp,Depth
1455214224.524451017,388.391266
1455214224.541984081,388.300537
Timestamp,Depth
1455214224.558633089,388.330780
1455214224.576483965,388.361023
1455214224.593436956,388.361023
Timestamp,Depth
1455214224.610733032,388.270294
1455214224.627872944,388.270294
1455214224.643563032,388.361023
Timestamp,Depth
1455214224.659847021,388.361023
1455214224.675982952,388.270294
1455214224.691641092,388.300537
Timestamp,Depth
1455214224.708344936,388.270294
1455214224.724642992,388.240051
1455214224.741906881,388.330780
Timestamp,Depth
1455214224.758449078,388.330780
1455214224.774033070,388.300537
1455214224.789776087,388.361023
1455214224.806628942,388.240051
Timestamp,Depth
1455214224.826098919,388.300537
1455214224.842796087,388.209808
Timestamp,Depth
1455214224.859426022,388.361023
1455214224.876872063,388.270294
1455214224.894866943,388.361023
Timestamp,Depth
1455214224.911328077,388.361023
1455214224.927629948,388.209808
1455214224.943605900,388.361023
Timestamp,Depth
1455214224.962131977,388.240051
1455214224.977689028,388.330780
1455214224.993658066,388.300537
Timestamp,Depth
1455214225.008964062,388.391266
1455214225.027647018,388.270294
1455214225.044949055,388.270294
Timestamp,Depth
1455214225.061923981,388.361023
1455214225.077806950,388.330780
1455214225.093182087,388.330780
Timestamp,Depth
1455214225.108971119,388.361023
1455214225.129621983,388.391266
1455214225.145670891,388.421509
Timestamp,Depth
1455214225.161196947,388.270294
1455214225.177000999,388.391266
1455214225.192773104,388.421509
Timestamp,Depth
1455214225.209098101,388.361023
1455214225.227598906,388.300537
1455214225.243235111,388.330780
Timestamp,Depth
1455214225.260037899,388.391266
1455214225.275988102,388.361023
1455214225.291256905,388.330780
1455214225.306890965,388.361023
Timestamp,Depth
1455214225.323371887,388.361023
1455214225.341243029,388.361023
1455214225.358011961,388.330780
Timestamp,Depth
1455214225.374111891,388.391266
1455214225.391248941,388.330780
1455214225.407186985,388.361023
Timestamp,Depth
1455214225.424273968,388.361023
1455214225.441869974,388.330780
Timestamp,Depth
1455214225.458317041,388.361023
1455214225.481580973,388.300537
1455214225.498146057,388.391266
Timestamp,Depth
1455214225.513947964,388.361023
1455214225.529517889,388.361023
1455214225.545655012,388.361023
1455214225.562153101,388.451752
1455214225.578001022,388.270294
1455214225.594198942,388.451752
Timestamp,Depth
1455214225.612368107,388.300537
1455214225.627923965,388.391266
1455214225.643205881,388.391266
Timestamp,Depth
1455214225.658615112,388.361023
1455214225.674909115,388.391266
1455214225.690680027,388.451752
Timestamp,Depth
1455214225.708795071,388.361023
1455214225.725111961,388.300537
1455214225.742077112,388.300537
1455214225.757958889,388.361023
Timestamp,Depth
1455214225.774665117,388.391266
1455214225.790407896,388.240051
1455214225.805773020,388.361023
Timestamp,Depth
1455214225.822513103,388.451752
1455214225.839420080,388.330780
1455214225.855216026,388.361023
Timestamp,Depth
1455214225.870310068,388.361023
1455214225.885955095,388.361023
1455214225.901443958,388.451752
Timestamp,Depth
1455214225.916877985,388.391266
1455214225.933145046,388.330780
1455214225.949404001,388.361023
Timestamp,Depth
1455214225.965668917,388.451752
1455214225.985554934,388.361023
1455214226.001254082,388.391266
Timestamp,Depth
1455214226.018906116,388.361023
1455214226.034559011,388.421509
1455214226.050024033,388.330780
Timestamp,Depth
1455214226.065684080,388.391266
1455214226.081202984,388.300537
1455214226.097140074,388.361023
Timestamp,Depth
1455214226.112472057,388.451752
1455214226.128690004,388.421509
1455214226.145241022,388.361023
Timestamp,Depth
1455214226.161350965,388.361023
1455214226.177088022,388.451752
1455214226.193845034,388.361023
Timestamp,Depth
1455214226.212932110,388.451752
1455214226.229163885,388.391266
1455214226.246501923,388.361023
Timestamp,Depth
1455214226.263235092,388.300537
1455214226.278557062,388.330780
1455214226.293983936,388.300537
1455214226.310061932,388.330780
1455214226.326746941,388.451752
1455214226.343796968,388.391266
Timestamp,Depth
1455214226.360471010,388.361023
1455214226.376672029,388.451752
1455214226.394207954,388.361023
Timestamp,Depth
1455214226.412483931,388.391266
1455214226.428479910,388.451752
1455214226.444771051,388.361023
Timestamp,Depth
1455214226.461553097,388.421509
1455214226.477890968,388.451752
1455214226.495693922,388.421509
Timestamp,Depth
1455214226.511624098,388.391266
1455214226.527074099,388.512238
1455214226.544172049,388.361023
Timestamp,Depth
1455214226.566075087,388.361023
1455214226.582182884,388.361023
1455214226.597870111,388.361023
Timestamp,Depth
1455214226.613394022,388.300537
1455214226.629261971,388.330780
1455214226.643367052,388.481995
1455214226.657473087,388.330780
Timestamp,Depth
1455214226.672085047,388.361023
1455214226.686440945,388.421509
1455214226.700329065,388.391266
Timestamp,Depth
1455214226.714155912,388.391266
1455214226.728286982,388.391266
1455214226.743026972,388.361023
1455214226.756917953,388.391266
1455214226.771578074,388.391266
1455214226.787033081,388.451752
1455214226.802982092,388.391266
1455214226.820770025,388.361023
1455214226.836193085,388.300537
1455214226.851847887,388.300537
Timestamp,Depth
1455214226.870203018,388.361023
1455214226.885898113,388.451752
1455214226.902657032,388.391266
Timestamp,Depth
1455214226.919771910,388.421509
1455214226.937772989,388.451752
1455214226.953413963,388.361023
1455214226.969926119,388.421509
1455214226.984819889,388.451752
1455214227.000140905,388.451752
Timestamp,Depth
1455214227.015664101,388.361023
1455214227.031390905,388.451752
1455214227.046600103,388.361023
Timestamp,Depth
1455214227.061984062,388.330780
1455214227.080229044,388.451752
1455214227.096573114,388.361023
Timestamp,Depth
1455214227.112755060,388.361023
1455214227.129400015,388.451752
1455214227.145196915,388.330780
Timestamp,Depth
1455214227.161969900,388.330780
1455214227.180272102,388.421509
1455214227.196587086,388.361023
1455214227.213191032,388.330780
1455214227.228570938,388.300537
1455214227.244831085,388.361023
Timestamp,Depth
1455214227.261815071,388.391266
1455214227.277823925,388.391266
1455214227.293519974,388.330780
Timestamp,Depth
1455214227.310144901,388.330780
1455214227.326096058,388.481995
1455214227.341890097,388.361023
Timestamp,Depth
1455214227.358494043,388.330780
1455214227.374234915,388.391266
1455214227.392143965,388.391266
Timestamp,Depth
1455214227.410001040,388.391266
1455214227.425638914,388.391266
1455214227.441168070,388.451752
Timestamp,Depth
1455214227.457259893,388.391266
1455214227.480969906,388.361023
1455214227.498224974,388.451752
Timestamp,Depth
1455214227.514179945,388.361023
1455214227.531325102,388.361023
1455214227.546808958,388.361023
1455214227.562509060,388.391266
1455214227.578636885,388.391266
1455214227.593899965,388.451752
Timestamp,Depth
1455214227.610569954,388.421509
1455214227.627820969,388.361023
1455214227.644121885,388.361023
Timestamp,Depth
1455214227.659385920,388.481995
1455214227.674967051,388.361023
1455214227.691975117,388.451752
Timestamp,Depth
1455214227.708744049,388.451752
1455214227.725183010,388.361023
1455214227.741017103,388.542480
1455214227.757098913,388.361023
1455214227.773176908,388.300537
1455214227.788682938,388.391266
1455214227.804642916,388.330780
Timestamp,Depth
1455214227.821677923,388.421509
1455214227.838820934,388.451752
1455214227.854037046,388.361023
Timestamp,Depth
1455214227.870747089,388.361023
1455214227.886274099,388.361023
1455214227.901890993,388.421509
1455214227.921549082,388.240051
1455214227.937097073,388.361023
1455214227.954094887,388.300537
1455214227.972181082,388.361023
1455214227.987989902,388.330780
1455214228.004885912,388.330780
1455214228.021184921,388.361023
1455214228.038810015,388.451752
1455214228.054785967,388.361023
Timestamp,Depth
1455214228.071077108,388.391266
1455214228.087205887,388.391266
1455214228.102947950,388.270294
Timestamp,Depth
1455214228.120572090,388.421509
1455214228.136105061,388.330780
1455214228.152549028,388.330780
Timestamp,Depth
1455214228.169250965,388.330780
1455214228.184956074,388.361023
1455214228.200159073,388.330780
Timestamp,Depth
1455214228.215822935,388.451752
1455214228.232568026,388.421509
1455214228.248753071,388.330780
Timestamp,Depth
1455214228.265808105,388.451752
1455214228.282767057,388.361023
1455214228.298789024,388.330780
Timestamp,Depth
1455214228.315854073,388.330780
1455214228.331643105,388.361023
1455214228.349539042,388.270294
Timestamp,Depth
1455214228.365304947,388.391266
1455214228.381110907,388.421509
1455214228.397706032,388.330780
Timestamp,Depth
1455214228.414459944,388.451752
1455214228.430020094,388.391266
1455214228.445280075,388.361023
Timestamp,Depth
1455214228.461749077,388.361023
1455214228.478009939,388.300537
1455214228.493325949,388.451752
Timestamp,Depth
1455214228.509008884,388.391266
1455214228.524811029,388.481995
1455214228.540945053,388.451752
Timestamp,Depth
1455214228.558279991,388.391266
1455214228.574491978,388.361023
1455214228.592993021,388.421509
Timestamp,Depth
1455214228.610862970,388.391266
1455214228.629049063,388.361023
1455214228.645041943,388.330780
Timestamp,Depth
1455214228.660649061,388.361023
1455214228.677596092,388.361023
1455214228.693232059,388.451752
Timestamp,Depth
1455214228.708827972,388.300537
1455214228.724327087,388.300537
1455214228.740856886,388.451752
1455214228.756189108,388.300537
Timestamp,Depth
1455214228.771771908,388.391266
1455214228.788532972,388.330780
1455214228.803776026,388.330780
Timestamp,Depth
1455214228.822690964,388.330780
1455214228.839962006,388.451752
1455214228.855103970,388.361023
Timestamp,Depth
1455214228.871973991,388.451752
1455214228.888190031,388.361023
1455214228.905119896,388.391266
Timestamp,Depth
1455214228.927849054,388.361023
1455214228.945096016,388.330780
Timestamp,Depth
1455214228.962572098,388.391266
1455214228.980424881,388.300537
1455214228.996831894,388.391266
Timestamp,Depth
1455214229.013463974,388.391266
1455214229.028664112,388.330780
1455214229.044085979,388.361023
Timestamp,Depth
1455214229.059443951,388.391266
1455214229.077006102,388.361023
1455214229.092215061,388.361023
1455214229.107691050,388.330780
Timestamp,Depth
1455214229.124803066,388.421509
1455214229.141598940,388.300537
1455214229.157155991,388.361023
Timestamp,Depth
1455214229.173003912,388.361023
1455214229.189276934,388.391266
1455214229.205688000,388.361023
Timestamp,Depth
1455214229.223906994,388.391266
1455214229.240727901,388.361023
Timestamp,Depth
1455214229.258539915,388.330780
1455214229.274249077,388.330780
1455214229.290920019,388.421509
1455214229.307074070,388.300537
Timestamp,Depth
1455214229.325042009,388.270294
1455214229.342014074,388.361023
Timestamp,Depth
1455214229.360080004,388.391266
1455214229.376358032,388.361023
1455214229.392144918,388.270294
1455214229.407345057,388.451752
Timestamp,Depth
1455214229.423809052,388.361023
1455214229.439563990,388.270294
1455214229.455144882,388.421509
Timestamp,Depth
1455214229.470033884,388.300537
1455214229.485507965,388.330780
1455214229.500674963,388.391266
Timestamp,Depth
1455214229.518011093,388.361023
1455214229.534313917,388.361023
1455214229.550829887,388.391266
Timestamp,Depth
1455214229.568635941,388.330780
1455214229.586065054,388.361023
1455214229.601672888,388.421509
Timestamp,Depth
1455214229.617548943,388.361023
1455214229.633045912,388.361023
1455214229.648499012,388.330780
Timestamp,Depth
1455214229.664557934,388.361023
1455214229.680579901,388.361023
1455214229.696839094,388.361023
Timestamp,Depth
1455214229.713778019,388.330780
1455214229.729923010,388.391266
1455214229.746675014,388.391266
Timestamp,Depth
1455214229.762787104,388.361023
1455214229.779752016,388.391266
1455214229.795121908,388.451752
Timestamp,Depth
1455214229.810908079,388.451752
1455214229.829076052,388.481995
1455214229.846270084,388.361023
Timestamp,Depth
1455214229.862370014,388.421509
1455214229.879137993,388.421509
1455214229.894280910,388.391266
Timestamp,Depth
1455214229.909264088,388.361023
1455214229.925642967,388.361023
1455214229.942709923,388.391266
Timestamp,Depth
1455214229.961036921,388.361023
1455214229.976914883,388.361023
1455214229.993238926,388.330780
Timestamp,Depth
1455214230.009641886,388.391266
1455214230.027410984,388.240051
1455214230.042898893,388.421509
Timestamp,Depth
1455214230.058958054,388.330780
1455214230.076143980,388.391266
1455214230.092520952,388.300537
1455214230.108208895,388.361023
Timestamp,Depth
1455214230.125725031,388.361023
1455214230.140810966,388.391266
1455214230.155433893,388.391266
Timestamp,Depth
1455214230.171300888,388.361023
1455214230.187155962,388.481995
1455214230.202615023,388.330780
Timestamp,Depth
1455214230.218414068,388.361023
1455214230.234030008,388.391266
1455214230.249269962,388.421509
Timestamp,Depth
1455214230.264574051,388.421509
1455214230.280627966,388.270294
1455214230.295955896,388.300537
Timestamp,Depth
1455214230.311219931,388.270294
1455214230.327459097,388.361023
1455214230.342860937,388.361023
Timestamp,Depth
1455214230.359512091,388.391266
1455214230.376300097,388.361023
1455214230.394074917,388.391266
Timestamp,Depth
1455214230.411089897,388.330780
1455214230.426374912,388.391266
1455214230.443073988,388.330780
Timestamp,Depth
1455214230.459398985,388.270294
1455214230.476450920,388.451752
1455214230.493092060,388.361023
Timestamp,Depth
1455214230.509409904,388.361023
1455214230.525602102,388.361023
1455214230.543772936,388.330780
Timestamp,Depth
1455214230.559354067,388.451752
1455214230.575164080,388.330780
1455214230.591350079,388.209808
1455214230.606560946,388.451752
Timestamp,Depth
1455214230.626445055,388.391266
1455214230.642258883,388.451752
Timestamp,Depth
1455214230.658005953,388.451752
1455214230.674175024,388.361023
1455214230.691104889,388.391266
Timestamp,Depth
1455214230.708798885,388.361023
1455214230.724786997,388.361023
1455214230.740914106,388.361023
1455214230.757018089,388.391266
Timestamp,Depth
1455214230.776098967,388.421509
1455214230.794426918,388.421509
Timestamp,Depth
1455214230.811336994,388.391266
1455214230.827120066,388.361023
1455214230.842227936,388.300537
Timestamp,Depth
1455214230.857372046,388.361023
1455214230.872150898,388.361023
1455214230.889647961,388.361023
1455214230.906584024,388.361023
1455214230.923934937,388.361023
1455214230.939517021,388.391266
1455214230.954885006,388.391266
Timestamp,Depth
1455214230.972424030,388.391266
1455214230.988863945,388.300537
1455214231.004235983,388.481995
1455214231.020664930,388.361023
1455214231.036695957,388.361023
1455214231.053070068,388.451752
Timestamp,Depth
1455214231.071649075,388.391266
1455214231.087230921,388.330780
1455214231.105356932,388.361023
Timestamp,Depth
1455214231.124408007,388.270294
1455214231.140458107,388.361023
1455214231.154784918,388.330780
Timestamp,Depth
1455214231.171212912,388.361023
1455214231.186866999,388.421509
1455214231.202169895,388.361023
Timestamp,Depth
1455214231.218991995,388.330780
1455214231.235033035,388.361023
1455214231.250263929,388.361023
Timestamp,Depth
1455214231.266100883,388.361023
1455214231.282448053,388.391266
1455214231.297559977,388.330780
Timestamp,Depth
1455214231.312659025,388.391266
1455214231.328504086,388.361023
1455214231.344821930,388.361023
Timestamp,Depth
1455214231.360847950,388.300537
1455214231.376167059,388.421509
1455214231.391364098,388.330780
1455214231.406976938,388.361023
Timestamp,Depth
1455214231.424621105,388.361023
1455214231.442838907,388.391266
Timestamp,Depth
1455214231.458760977,388.451752
1455214231.475285053,388.361023
1455214231.491626978,388.421509
Timestamp,Depth
1455214231.506916046,388.451752
1455214231.525466919,388.330780
1455214231.543204069,388.421509
Timestamp,Depth
1455214231.559514999,388.330780
1455214231.577786922,388.421509
1455214231.593269110,388.270294
Timestamp,Depth
1455214231.609910965,388.361023
1455214231.628920078,388.451752
1455214231.645059109,388.361023
Timestamp,Depth
1455214231.661773920,388.361023
1455214231.678008080,388.391266
1455214231.694324970,388.361023
Timestamp,Depth
1455214231.710568905,388.451752
1455214231.727221012,388.330780
1455214231.743762970,388.481995
Timestamp,Depth
1455214231.758955956,388.361023
1455214231.775335073,388.391266
1455214231.790936947,388.361023
Timestamp,Depth
1455214231.807440042,388.391266
1455214231.823558092,388.270294
1455214231.838934898,388.421509
1455214231.854139090,388.421509
Timestamp,Depth
1455214231.872994900,388.330780
1455214231.888648987,388.330780
1455214231.905932903,388.391266
Timestamp,Depth
1455214231.924174070,388.330780
1455214231.939621925,388.451752
1455214231.956353903,388.361023
Timestamp,Depth
1455214231.974028111,388.361023
1455214231.989618063,388.391266
1455214232.005672932,388.421509
Timestamp,Depth
1455214232.021339893,388.391266
1455214232.037111998,388.330780
1455214232.052268028,388.481995
Timestamp,Depth
1455214232.068072081,388.330780
1455214232.083754063,388.421509
